@id	network	ref	direction	name	route
1527074	US:MS	69			road
1527445	US:MS	388			road
1528544	US:MS	614			road
1529165	US:MS	182			road
1531425	US:AL	5			road
1531429	US:AL	10			road
1531511	US:AL	13			road
1531548	US:AL				road
1531549	US:AL				road
1531553	US:AL				road
1531586	US:AL				road
1531606	US:AL				road
1531617	US:AL				road
1531618	US:AL				road
1531622	US:AL				road
1531627	US:AL				road
1531628	US:AL	9			road
1531631	US:AL				road
1532143	US:AL				road
1532144	US:AL	14			road
1532147	US:AL				road
1532211	US:AL				road
1532212	US:AL	17			road
1532464	US:AL	22			road
1532465	US:AL	18			road
1532466	US:AL	21			road
1532467	US:AL	19			road
1532468	US:AL	20			road
1532710	US:AL	23			road
1532711	US:AL	25			road
1532712	US:AL				road
1532713	US:AL	27			road
1532714	US:AL	30			road
1532715	US:AL	26			road
1532716	US:AL	28			road
1532745	US:AL	36			road
1532746	US:AL	35			road
1532747	US:AL	33			road
1532748	US:AL	37			road
1532749	US:AL	34			road
1532750	US:AL	32			road
1532844	US:AL				road
1532864	US:AL	41			road
1532865	US:AL	40			road
1532866	US:AL	39			road
1532991	US:AL	44			road
1532992	US:AL	46			road
1532993	US:AL	53			road
1532994	US:AL	51			road
1532995	US:AL				road
1532996	US:AL	48			road
1532997	US:AL	50			road
1532998	US:AL	49			road
1532999	US:AL				road
1533000	US:AL	52			road
1533001	US:AL	47			road
1534494	US:AL	64			road
1534495	US:AL	73			road
1534496	US:AL	60			road
1534498	US:AL	71			road
1534499	US:AL	63			road
1534500	US:AL	68			road
1534501	US:AL	69			road
1534502	US:AL	56			road
1534504	US:AL				road
1534505	US:AL	62			road
1534506	US:AL	70			road
1534507	US:AL	67			road
1534508	US:AL	65			road
1534509	US:AL	59			road
1534510	US:AL	61			road
1534511	US:AL	66			road
1534751	US:AL	81			road
1534752	US:AL	95			road
1534753	US:AL	192			road
1534754	US:AL	76			road
1534755	US:AL	93			road
1534756	US:AL	92			road
1534757	US:AL	85			road
1534758	US:AL	96			road
1534759	US:AL	99			road
1534760	US:AL	88			road
1534761	US:AL	87			road
